TARGET_FID,N,9,0;CODCOMM,C,6;TYPE,C,3;LIBQUART,C,32;AREA,N,19,11;PERIMETER,N,19,11;BATIMENTS_,N,9,0;PATRLIB,C,36;CLEFPATR,C,8;CDCOL,C,1;CDPAT,C,5;CDELEM,C,2;CLASS,C,5;SYMBOLE,N,4,0;SHAPE_Leng,N,19,11;SHAPE_Area,N,19,11
22131;340172;L;CROIX D'ARGENT;1168,49804697;179,748331014;79;Centre EDF-GDF;99999999;0;00000;0;NP;170;47,9784226641;42,4981500081
22259;340172;D;CROIX D'ARGENT;538,781893692;181,233867499;82;Maison de Quartier Pauline Lafont;00144600;0;01446;00;BC;109;144,119562748;575,033699962
22516;340172;L;CROIX D'ARGENT;1646,60564384;283,673072283;101;;99999999;0;00000;0;NP;170;18,529676933;20,2011000061
22587;340172;D;CROIX D'ARGENT;1646,60564384;283,673072283;101;;99999999;0;00000;0;NP;170;291,678752022;1627,87579982
22686;340172;D;CROIX D'ARGENT;538,781893692;181,233867499;82;Maison de Quartier Pauline Lafont;00144600;0;01446;00;BC;109;89,1159945679;296,239649981
22777;340172;D;CROIX D'ARGENT;538,781893692;181,233867499;82;Maison de Quartier Pauline Lafont;00144600;0;01446;00;BC;109;91,2553182604;233,059049996
22858;340172;D;CROIX D'ARGENT;903,004506222;132,672619849;143;Médiathèque Victor Hugo;70133000;7;01330;00;BT;104;133,2474121;891,440700002
22879;340172;D;CROIX D'ARGENT;903,004506222;132,672619849;143;Médiathèque Victor Hugo;70133000;7;01330;00;BT;104;17,7475450614;12,8193999999
22946;340172;D;CROIX D'ARGENT;292,066684263;81,8765984656;124;Club de loisirs Jacqueline Maillan;70018600;7;00186;00;BC;109;79,246779563;261,332149992
22949;340172;D;CROIX D'ARGENT;724,05547182;129,183861696;122;Ecole maternelle Marcel Pagnol;00038203;0;00382;03;BC;109;128,870144478;714,281700132
22984;340172;L;CROIX D'ARGENT;292,066684263;81,8765984656;124;Club de loisirs Jacqueline Maillan;70018600;7;00186;00;BC;109;8,2856497002;4,183399997
22985;340172;L;CROIX D'ARGENT;292,066684263;81,8765984656;124;Club de loisirs Jacqueline Maillan;70018600;7;00186;00;BC;109;7,1977751302;3,237899992
22986;340172;L;CROIX D'ARGENT;993,737804932;145,595500309;123;;00112100;0;01121;00;NP;170;12,2441765737;9,4574499896
23022;340172;L;CROIX D'ARGENT;993,737804932;145,595500309;123;;00112100;0;01121;00;NP;170;11,9612712636;8,9378499912
23058;340172;L;CROIX D'ARGENT;993,737804932;145,595500309;123;;00112100;0;01121;00;NP;170;12,4149281875;9,5997500013
23102;340172;D;CROIX D'ARGENT;292,066684263;81,8765984656;124;Club de loisirs Jacqueline Maillan;70018600;7;00186;00;BC;109;253,33699751;1263,76104999
23149;340172;D;CROIX D'ARGENT;469,577559553;109,358554269;136;Ecole élémentaire Voltaire;00043501;0;00435;01;BC;109;119,553644715;556,285700042
23178;340172;D;CROIX D'ARGENT;1248,454325;264,375980156;134;Ecole élémentaire Voltaire;00043401;0;00434;01;BC;109;230,754219011;1091,22045022
23211;340172;D;CROIX D'ARGENT;993,737804932;145,595500309;123;;00112100;0;01121;00;NP;170;155,546884105;967,550099914
23226;340172;L;CROIX D'ARGENT;1248,454325;264,375980156;134;Ecole élémentaire Voltaire;00043401;0;00434;01;BC;109;36,0563154364;81,1027500102
23243;340172;L;CROIX D'ARGENT;1248,454325;264,375980156;134;Ecole élémentaire Voltaire;00043401;0;00434;01;BC;109;35,4743853493;78,4055499818
23289;340172;D;CROIX D'ARGENT;536,383246829;97,3954817741;108;Ecole maternelle Bertie Albrecht;00038601;0;00386;01;BC;109;124,149895216;660,337299992
23443;340172;D;CROIX D'ARGENT;443,455222684;97,928488664;132;Poste - Mas Drevon;70022600;7;00226;00;NP;170;98,0380438886;443,350800003
23605;340172;D;CROIX D'ARGENT;1013,84561565;170,348366987;112;Ecole élémentaire Garibaldi;00038502;0;00385;02;BC;109;170,358473596;1015,22254994
23621;340172;D;CROIX D'ARGENT;0;0;0;Maison d'agglomération Lemasson;;;;;BT;104;301,938781707;1455,92400004
23704;340172;D;CROIX D'ARGENT;390,761375011;79,0891653857;111;Club de loisirs Lemasson;;;;;BC;109;65,8971637811;237,79425008
24095;340172;L;CROIX D'ARGENT;1160,03227819;204,410769782;145;Ecole maternelle Hélène Boucher;00077600;0;00776;00;BC;109;12,8478468568;9,6207999893
24113;340172;L;CROIX D'ARGENT;680,815031244;161,062684851;131;Ecole maternelle Robert Surcouf;00035001;0;00350;01;BC;109;12,046214319;6,5691000105
24131;340172;L;CROIX D'ARGENT;680,815031244;161,062684851;131;Ecole maternelle Robert Surcouf;00035001;0;00350;01;BC;109;12,6433072353;9,7969999961
24180;340172;D;CROIX D'ARGENT;1160,03227819;204,410769782;145;Ecole maternelle Hélène Boucher;00077600;0;00776;00;BC;109;261,464584447;1482,12644995
24210;340172;D;CROIX D'ARGENT;85,5538750294;62,1407460885;126;Eglise Saint Jacques;88888888;0;00000;0;BT;104;117,247233747;434,894849952
24282;340172;L;CROIX D'ARGENT;85,5538750294;62,1407460885;126;Eglise Saint Jacques;88888888;0;00000;0;CE;0;59,3624112132;65,4773000164
24310;340172;D;CROIX D'ARGENT;518,42934696;103,262402813;129;Ecole élémentaire Georges Simenon;00035101;0;00351;01;BC;109;354,041169605;1928,85000016
24319;340172;D;CROIX D'ARGENT;307,553062578;70,3329004117;148;M.P.T. Albert Camus;00067800;0;00678;00;BC;109;73,3396065727;336,158549979
24391;340172;L;CROIX D'ARGENT;1160,03227819;204,410769782;145;Ecole maternelle Hélène Boucher;00077600;0;00776;00;BC;109;8,28362228;4,1498999933
24404;340172;L;CROIX D'ARGENT;1160,03227819;204,410769782;145;Ecole maternelle Hélène Boucher;00077600;0;00776;00;BC;109;8,7313122972;4,4834999928
24418;340172;D;MONTPELLIER CENTRE;3932,32530745;329,450209136;245;Lycée Georges Clémenceau;70009400;7;00094;00;BT;104;41,8560551579;90,092450007
24457;340172;D;MONTPELLIER CENTRE;3932,32530745;329,450209136;245;Lycée Georges Clémenceau;70009400;7;00094;00;BT;104;298,240195275;3879,59369981
24462;340172;D;MONTPELLIER CENTRE;4362,9163592;935,461713997;289;Lycée Georges Clémenceau;70009500;7;00095;00;BT;104;120,499332383;479,762450035
24476;340172;D;MONTPELLIER CENTRE;791,792746805;223,743289385;233;Lycée Georges Clémenceau;70009400;7;00094;00;BT;104;44,3920757254;95,0109999853
24493;340172;L;CROIX D'ARGENT;1070,65093334;289,940503491;185;Eglise ST Cléophas;99999999;0;00000;0;BT;104;16,5086693779;15,577650006
24536;340172;L;CROIX D'ARGENT;955,014109442;209,257227213;198;Ecole maternelle Alphonse Daudet;00037905;0;00379;05;BC;109;18,2931378263;18,9955999932
24553;340172;D;MONTPELLIER CENTRE;4362,9163592;935,461713997;289;Lycée Georges Clémenceau;70009500;7;00095;00;BT;104;83,2417401588;428,402450037
24589;340172;D;CROIX D'ARGENT;1124,31973747;148,162711069;153;Gymnase Roger Couderc;00014700;0;00147;00;BC;109;142,121503185;1167,38019993
24625;340172;D;MONTPELLIER CENTRE;353,209868617;102,155245659;282;Salle de sports Amélie Blanchard;00046800;0;00468;00;BC;109;70,8325324411;281,889649998
24626;340172;L;MONTPELLIER CENTRE;6939,09528785;472,260020869;283;Lycée Georges Clémenceau;70009500;7;00095;00;CI;0;32,8677783814;27,0623000114
24634;340172;D;MONTPELLIER CENTRE;791,792746805;223,743289385;233;Lycée Georges Clémenceau;70009400;7;00094;00;BT;104;27,5898837929;44,9317000364
24644;340172;D;CROIX D'ARGENT;955,014109442;209,257227213;198;Ecole maternelle Alphonse Daudet;00037905;0;00379;05;BC;109;45,046958497;114,004849977
24656;340172;D;MONTPELLIER CENTRE;353,209868617;102,155245659;282;Salle de sports Amélie Blanchard;00046800;0;00468;00;BC;109;107,998441095;388,287699962
24657;340172;D;MONTPELLIER CENTRE;4362,9163592;935,461713997;289;Lycée Georges Clémenceau;70009500;7;00095;00;BT;104;56,2393152679;119,971562016
24666;340172;D;MONTPELLIER CENTRE;791,792746805;223,743289385;233;Lycée Georges Clémenceau;70009400;7;00094;00;BT;104;34,8991605513;69,8195999842
24673;340172;L;CROIX D'ARGENT;955,014109442;209,257227213;198;Ecole maternelle Alphonse Daudet;00037905;0;00379;05;BC;109;42,8164997683;108,748250986
24682;340172;D;MONTPELLIER CENTRE;4362,9163592;935,461713997;289;Lycée Georges Clémenceau;70009500;7;00095;00;BT;104;37,1979067979;66,582099991
24740;340172;D;CROIX D'ARGENT;1070,65093334;289,940503491;185;Eglise ST Cléophas;99999999;0;00000;0;BT;104;44,9074236678;112,819800028
24743;340172;D;CROIX D'ARGENT;121,586162531;86,1236075572;182;Eglise ST Cléophas;88888888;0;00000;0;CE;0;204,295288804;1192,76455
24757;340172;D;CROIX D'ARGENT;955,014109442;209,257227213;198;Ecole maternelle Alphonse Daudet;00037905;0;00379;05;BC;109;132,637200674;535,984717383
24790;340172;L;MONTPELLIER CENTRE;4362,9163592;935,461713997;289;Lycée Georges Clémenceau;70009500;7;00095;00;BT;104;28,0931036851;38,6904000002
24818;340172;D;MONTPELLIER CENTRE;353,209868617;102,155245659;282;Salle de sports Amélie Blanchard;00046800;0;00468;00;BC;109;200,372813085;1185,06449996
24848;340172;L;CROIX D'ARGENT;121,586162531;86,1236075572;182;Eglise ST Cléophas;88888888;0;00000;0;CE;0;18,5111511388;14,5468015107
24878;340172;D;CROIX D'ARGENT;955,014109442;209,257227213;198;Ecole maternelle Alphonse Daudet;00037905;0;00379;05;BC;109;101,724802877;441,818650041
24882;340172;D;CROIX D'ARGENT;121,586162531;86,1236075572;182;Eglise ST Cléophas;88888888;0;00000;0;CE;0;123,862927682;438,437528503
24887;340172;D;MONTPELLIER CENTRE;367,651609396;81,6545495146;267;Lycée Georges Clémenceau;70009500;7;00095;00;BT;104;81,7227491237;368,430099956
24918;340172;D;CROIX D'ARGENT;955,014109442;209,257227213;198;Ecole maternelle Alphonse Daudet;00037905;0;00379;05;BC;109;91,5686700272;391,038849999
24921;340172;D;CROIX D'ARGENT;1070,65093334;289,940503491;185;Eglise ST Cléophas;99999999;0;00000;0;BT;104;62,8739170835;144,450350009
24928;340172;D;MONTPELLIER CENTRE;476,203121879;132,433089314;259;Collège Georges Clémenceau;70010200;7;00102;00;BT;104;1082,67930605;4858,76639982
24992;340172;D;MONTPELLIER CENTRE;2733,42900959;344,945810636;274;S.N.C.F Direction régionale;99999999;0;00000;0;BT;104;93,2257651903;417,834550473
25003;340172;D;MONTPELLIER CENTRE;343,220081199;116,955269129;324;Ecole maternelle Anatole France;00025701;0;00257;01;BC;109;77,6697832817;202,110799929
25024;340172;D;MONTPELLIER CENTRE;343,220081199;116,955269129;324;Ecole maternelle Anatole France;00025701;0;00257;01;BC;109;46,7132024985;133,863250018
25048;340172;D;MONTPELLIER CENTRE;924,082606303;228,185988271;335;Eglise Saint Denis;00069900;0;00699;00;BT;104;75,1401255588;357,950499891
25049;340172;L;MONTPELLIER CENTRE;4260,27029806;393,785874595;304;Gare routière;99999999;0;00000;0;NP;170;15,3885303313;14,7993550151
25070;340172;D;MONTPELLIER CENTRE;924,082606303;228,185988271;335;Eglise Saint Denis;00069900;0;00699;00;BT;104;63,9682839535;250,587000007
25094;340172;D;MONTPELLIER CENTRE;123,82006251;75,9315568336;333;Eglise Saint Denis;00069900;0;00699;00;CE;0;152,327427427;1048,05510008
25115;340172;D;MONTPELLIER CENTRE;343,220081199;116,955269129;324;Ecole maternelle Anatole France;00025701;0;00257;01;BC;109;95,7079868596;360,401049976
25116;340172;D;MONTPELLIER CENTRE;604,317668647;127,469501394;316;Ecole maternelle Anatole France;0;0;0;0;BC;109;127,543158073;604,659499935
25141;340172;D;MONTPELLIER CENTRE;343,220081199;116,955269129;324;Ecole maternelle Anatole France;00025701;0;00257;01;BC;109;99,4672248312;259,299850025
25167;340172;D;MONTPELLIER CENTRE;924,082606303;228,185988271;335;Eglise Saint Denis;00069900;0;00699;00;BT;104;67,7442680833;206,294899957
25189;340172;D;MONTPELLIER CENTRE;2733,42900959;344,945810636;274;S.N.C.F Direction régionale;99999999;0;00000;0;BT;104;264,133642964;2319,29886655
25190;340172;D;MONTPELLIER CENTRE;4386,9814497;453,687027786;311;Poste - Rondelet;70021600;7;00216;00;NP;170;561,590556951;5193,84690015
25191;340172;D;MONTPELLIER CENTRE;924,082606303;228,185988271;335;Eglise Saint Denis;00069900;0;00699;00;BT;104;47,2578229667;131,165399997
25193;340172;L;MONTPELLIER CENTRE;924,082606303;228,185988271;335;Eglise Saint Denis;00069900;0;00699;00;BT;104;28,703778991;17,5417499806
25196;340172;L;MONTPELLIER CENTRE;604,317668647;127,469501394;316;Ecole maternelle Anatole France;0;0;0;0;BC;109;54,4535771852;94,0547999606
25216;340172;D;MONTPELLIER CENTRE;4260,27029806;393,785874595;304;Gare routière;99999999;0;00000;0;NP;170;88,408379171;376,553782521
25218;340172;L;MONTPELLIER CENTRE;604,317668647;127,469501394;316;Ecole maternelle Anatole France;0;0;0;0;BC;109;54,4339199827;94,014899954
25243;340172;L;MONTPELLIER CENTRE;4386,9814497;453,687027786;311;Poste - Rondelet;70021600;7;00216;00;NP;170;105,456447384;423,924000114
25380;340172;D;MONTPELLIER CENTRE;1378,51375307;131,753546655;362;Halles Laissac;00051100;0;00511;00;BC;109;131,805831062;1379,69805006
25398;340172;D;MONTPELLIER CENTRE;0;0;0;Poste de Police Municipale Durand;;;;;BC;109;78,3053278343;224,312849954
25413;340172;D;MONTPELLIER CENTRE;52,4780030929;54,4569728778;280;Eglise Saint François;99999999;;;;CE;0;318,448226978;2081,08906295
25424;340172;D;MONTPELLIER CENTRE;685,50202823;143,438686389;301;Ecole élémentaire Paul Bert;00040502;0;00405;02;BC;109;81,1028511759;268,768800021
25438;340172;D;MONTPELLIER CENTRE;345,956193774;99,1110588658;315;Ecole maternelle Louis Figuier;00037403;0;00374;03;BC;109;57,7773129116;196,607900033
25480;340172;D;MONTPELLIER CENTRE;141,983896808;52,3240088835;337;Salle de sports La Babote;00071700;0;00717;00;BC;109;82,0664213887;254,24490004
25485;340172;D;MONTPELLIER CENTRE;345,956193774;99,1110588658;315;Ecole maternelle Louis Figuier;00037403;0;00374;03;BC;109;72,519453899;207,163049946
25490;340172;L;MONTPELLIER CENTRE;3824,86682211;436,985265763;347;Gare Montpellier St Roch;70020200;7;00202;00;BT;104;64,6241923128;96,7619009637
25521;340172;L;MONTPELLIER CENTRE;3824,86682211;436,985265763;347;Gare Montpellier St Roch;70020200;7;00202;00;BT;104;14,4268078098;12,2405499966
25564;340172;D;MONTPELLIER CENTRE;685,50202823;143,438686389;301;Ecole élémentaire Paul Bert;00040502;0;00405;02;BC;109;55,1720245494;176,271350001
25583;340172;D;MONTPELLIER CENTRE;0;0;0;Poste de Police Municipale Durand;;;;;BC;109;120,792917167;535,789949901
25604;340172;D;MONTPELLIER CENTRE;685,50202823;143,438686389;301;Ecole élémentaire Paul Bert;00040502;0;00405;02;BC;109;111,670018623;383,739500021
25636;340172;D;MONTPELLIER CENTRE;828,584862536;206,800116653;343;Maison de la Démocratie - D.M.P.T;00273500;0;02735;00;BC;109;68,6891367277;247,181699993
25647;340172;D;MONTPELLIER CENTRE;685,50202823;143,438686389;301;Ecole élémentaire Paul Bert;00040502;0;00405;02;BC;109;48,6623889528;147,599350013
25668;340172;D;MONTPELLIER CENTRE;828,584862536;206,800116653;343;Maison de la Démocratie - D.M.P.T;00273500;0;02735;00;BC;109;154,218586664;671,456499955
25680;340172;D;MONTPELLIER CENTRE;828,584862536;206,800116653;343;Maison de la Démocratie - D.M.P.T;00273500;0;02735;00;BC;109;136,110002271;494,233300013
25713;340172;D;MONTPELLIER CENTRE;0;0;0;Poste de Police Municipale Durand;;;;;BC;109;76,4917855601;207,676649974
25728;340172;D;MONTPELLIER CENTRE;828,584862536;206,800116653;343;Maison de la Démocratie - D.M.P.T;00273500;0;02735;00;BC;109;207,754660453;829,105850093
25754;340172;D;MONTPELLIER CENTRE;141,983896808;52,3240088835;337;Salle de sports La Babote;00071700;0;00717;00;BC;109;350,105508535;2065,45729981
25774;340172;L;MONTPELLIER CENTRE;496,661481249;137,488054897;310;Ecole élémentaire Victor Hugo;00037304;0;00373;04;BC;109;45,4442866487;87,0300499405
25778;340172;L;MONTPELLIER CENTRE;685,50202823;143,438686389;301;Ecole élémentaire Paul Bert;00040502;0;00405;02;BC;109;70,9410756381;93,5752500966
25779;340172;D;MONTPELLIER CENTRE;496,661481249;137,488054897;310;Ecole élémentaire Victor Hugo;00037304;0;00373;04;BC;109;185,817877966;719,267850078
25798;340172;D;MONTPELLIER CENTRE;3824,86682211;436,985265763;347;Gare Montpellier St Roch;70020200;7;00202;00;BT;104;458,08266118;4804,23411577
25815;340172;L;MONTPELLIER CENTRE;496,661481249;137,488054897;310;Ecole élémentaire Victor Hugo;00037304;0;00373;04;BC;109;47,5395595082;89,9851499504
25820;340172;D;MONTPELLIER CENTRE;345,956193774;99,1110588658;315;Ecole maternelle Louis Figuier;00037403;0;00374;03;BC;109;95,2776597868;329,565199941
25843;340172;L;MONTPELLIER CENTRE;345,956193774;99,1110588658;315;Ecole maternelle Louis Figuier;00037403;0;00374;03;BC;109;31,0163852475;44,6356000009
25846;340172;L;MONTPELLIER CENTRE;1239,76695042;288,790200107;286;Eglise Saint François;99999999;;;;BT;104;18,3575188903;20,4057000047
25854;340172;D;MONTPELLIER CENTRE;685,50202823;143,438686389;301;Ecole élémentaire Paul Bert;00040502;0;00405;02;BC;109;56,4644287602;144,511264052
25873;340172;L;MONTPELLIER CENTRE;1239,76695042;288,790200107;286;Eglise Saint François;99999999;;;;BT;104;15,1159724541;10,1949780025
25902;340172;D;MONTPELLIER CENTRE;685,50202823;143,438686389;301;Ecole élémentaire Paul Bert;00040502;0;00405;02;BC;109;26,4341888791;16,4558499941
25932;340172;L;PRES D'ARENE;2912,34708146;337,077320841;162;Collège Gérard Philipe;70010800;7;00108;00;BT;104;83,4509461157;220,256708044
25933;340172;L;PRES D'ARENE;211,675943656;58,6835422162;157;Salle de sports Cité Mion;00072000;0;00720;00;BT;104;17,3499674347;13,9846091586
25934;340172;D;PRES D'ARENE;2912,34708146;337,077320841;162;Collège Gérard Philipe;70010800;7;00108;00;BT;104;88,6989643618;348,993450066
25959;340172;L;PRES D'ARENE;2912,34708146;337,077320841;162;Collège Gérard Philipe;70010800;7;00108;00;BT;104;23,4339321614;31,9823500289
26042;340172;D;PRES D'ARENE;211,675943656;58,6835422162;157;Salle de sports Cité Mion;00072000;0;00720;00;BT;104;104,460940504;451,996993374
26190;340172;D;PRES D'ARENE;761,859015597;163,811503987;166;Ecole maternelle Simone Signoret;00029401;0;00294;01;BC;109;163,921257155;764,993349973
26200;340172;D;PRES D'ARENE;249,640368699;73,6555595355;231;Club de loisirs Laure Moulin;70018500;7;00185;00;BC;109;20,7771150346;26,0192715028
26243;340172;D;PRES D'ARENE;762,636406206;160,746735168;168;mat S Signoret;00029602;0;00296;02;BC;109;190,185389338;1309,91730011
26308;340172;D;PRES D'ARENE;249,640368699;73,6555595355;231;Club de loisirs Laure Moulin;70018500;7;00185;00;BC;109;73,6373836887;250,113150004
26342;340172;L;PRES D'ARENE;761,859015597;163,811503987;166;Ecole maternelle Simone Signoret;00029401;0;00294;01;BC;109;42,6088395245;100,12894999
26351;340172;D;PRES D'ARENE;180,249524947;54,9269723894;158;Collège Gérard Philipe;88888888;0;00000;0;CI;0;337,29932511;2510,04014056
26355;340172;D;PRES D'ARENE;249,640368699;73,6555595355;231;Club de loisirs Laure Moulin;70018500;7;00185;00;BC;109;55,4626651185;127,571950029
26392;340172;D;PRES D'ARENE;755,778184466;127,387050171;165;élem J Brel;00029401;0;00294;01;BC;109;166,988668956;782,49374989
26404;340172;L;PRES D'ARENE;249,640368699;73,6555595355;231;Club de loisirs Laure Moulin;70018500;7;00185;00;BC;109;18,3912459182;18,8857514832
26509;340172;L;PRES D'ARENE;755,778184466;127,387050171;165;élem J Brel;00029401;0;00294;01;BC;109;34,5353886906;49,086249988
26602;340172;L;PRES D'ARENE;211,675943656;58,6835422162;157;Salle de sports Cité Mion;00072000;0;00720;00;BT;104;18,0407217926;14,7234280041
27359;340172;D;PORT MARIANNE;1019,8229281;145,984464118;322;Ecole élémentaire Jean Jaurès;;;;;BC;109;291,941435633;1696,61913148
27424;340172;D;PORT MARIANNE;925,923321986;150,50130706;312;;99999999;0;00000;0;NP;170;394,74468697;2071,73569987
27436;340172;D;PORT MARIANNE;925,923321986;150,50130706;312;;99999999;0;00000;0;NP;170;190,251861743;1043,38404994
27452;340172;D;PORT MARIANNE;825,25681243;136,144611697;320;;99999999;0;00000;0;NP;170;32,3997067502;57,5791500392
27453;340172;D;PORT MARIANNE;261,810300048;66,5009685062;318;;99999999;0;00000;0;NP;170;76,968106053;301,79730001
27489;340172;D;PORT MARIANNE;825,25681243;136,144611697;320;;99999999;0;00000;0;NP;170;145,93657991;662,186250011
27556;340172;L;PORT MARIANNE;1019,8229281;145,984464118;322;Ecole élémentaire Jean Jaurès;;;;;BC;109;70,8095539249;165,677099996
27583;340172;D;PORT MARIANNE;1106,90228433;141,511840764;300;Hôtel de Police Nationale;70004100;7;00041;00;BT;104;270,391383712;1898,63934999
27612;340172;L;PORT MARIANNE;1019,8229281;145,984464118;322;Ecole élémentaire Jean Jaurès;;;;;BC;109;38,6427051311;78,2533014864
27680;340172;D;MONTPELLIER CENTRE;7521,67118737;352,182810228;403;Piscine olympique Neptune;00255000;0;02550;00;BT;104;342,647128321;7108,04435001
27687;340172;D;MONTPELLIER CENTRE;2846,55850012;454,402417653;441;;99999999;0;00000;0;NP;170;237,761138735;1407,71205008
27688;340172;D;MONTPELLIER CENTRE;7521,67118737;352,182810228;403;Piscine olympique Neptune;00255000;0;02550;00;BT;104;493,447126133;419,159200052
27692;340172;D;MONTPELLIER CENTRE;747,054874786;110,552504669;420;;99999999;;;;NP;170;110,606313829;747,770749954
27693;340172;L;MONTPELLIER CENTRE;2082,49302189;269,650916089;427;Hôtel d'Agglomération;00056300;0;00563;00;BT;104;103,393534179;237,422300029
27699;340172;L;MONTPELLIER CENTRE;2082,49302189;269,650916089;427;Hôtel d'Agglomération;00056300;0;00563;00;BT;104;78,2927597017;151,786599984
