"VOI_NUM,N,9,2","ACV_NUM,N,9,2","X,N,13,5","Y,N,14,5","ACC_TBAN,C,3","ACC_TACC,C,3","DATE_,C,12","RIVOLI,C,10","ID_PP,N,10,0"
1390,2255,768300,6280000,TVX,TVX,"""18-10-2010""",1390,83
448,2253,768200,6280000,TVX,TVX,"""18-10-2010""",448,84
1390,2241,768200,6280000,TVX,TVX,"""18-10-2010""",1390,85
979,2240,767400,6280000,NON,NON,"""18-10-2010""",979,86
2523,2225,767400,6279000,OUI,OUI,"""18-10-2010""",2523,87
2524,2216,767500,6279000,OUI,OUI,"""18-10-2010""",2524,88
2524,2226,767600,6279000,NON,NON,"""18-10-2010""",2524,89
2524,2226,767500,6279000,OUI,OUI,"""18-10-2010""",2524,90
1096,3823,769200,6280000,OUI,OUI,"""18-10-2010""",1096,91
1105,4533,769300,6280000,NON,NON,"""18-10-2010""",1105,92
1355,141,769100,6280000,OUI,OUI,"""18-10-2010""",1355,93
1355,4344,769300,6280000,NON,NON,"""18-10-2010""",1355,94
1390,4949,768500,6279000,TVX,TVX,"""18-10-2010""",1390,95
1390,4963,768600,6279000,TVX,TVX,"""18-10-2010""",1390,96
1390,4962,768900,6279000,TVX,TVX,"""18-10-2010""",1390,97
2028,4811,769000,6279000,TVX,TVX,"""18-10-2010""",2028,98
838,4818,768900,6280000,OUI,OUI,"""18-10-2010""",838,99
838,4818,768900,6279000,NON,NON,"""18-10-2010""",838,100
838,4818,768900,6279000,NON,OUI,"""18-10-2010""",838,101
1099,4802,768900,6280000,OUI,NON,"""18-10-2010""",1099,102
2076,4817,769000,6280000,OUI,NON,"""18-10-2010""",2076,103
1136,4799,769000,6279000,OUI,NON,"""18-10-2010""",1136,104
644,4513,769000,6280000,NON,NON,"""18-10-2010""",644,105
2076,4817,769000,6280000,OUI,OUI,"""18-10-2010""",2076,106
1380,6341,768900,6279000,OUI,OUI,"""18-10-2010""",1380,107
1380,4954,768900,6279000,OUI,OUI,"""18-10-2010""",1380,108
1467,2020,767700,6279000,OUI,OUI,"""18-10-2010""",1467,109
1467,2020,767700,6279000,OUI,OUI,"""18-10-2010""",1467,110
1467,1881,767900,6278000,NON,NON,"""18-10-2010""",1467,111
1467,1881,768000,6278000,OUI,OUI,"""18-10-2010""",1467,112
1027,652,768700,6279000,NON,OUI,"""18-10-2010""",1027,113
1812,651,768700,6279000,NON,OUI,"""18-10-2010""",1812,114
1624,1879,768000,6279000,NON,OUI,"""18-10-2010""",1624,115
1781,2011,767600,6279000,OUI,OUI,"""18-10-2010""",1781,116
617,6748,767200,6279000,OUI,OUI,"""18-10-2010""",617,117
2692,2213,767200,6279000,OUI,OUI,"""18-10-2010""",2692,118
2826,3872,767200,6279000,OUI,OUI,"""18-10-2010""",2826,119
718,2104,766800,6279000,NON,OUI,"""18-10-2010""",718,120
2250,2102,766700,6279000,OUI,OUI,"""18-10-2010""",2250,121
2330,2115,766700,6279000,NON,NON,"""18-10-2010""",2330,122
2252,2025,767500,6278000,OUI,OUI,"""18-10-2010""",2252,123
1501,434,771100,6276000,OUI,OUI,"""18-10-2010""",1501,124
2364,416,770700,6276000,OUI,OUI,"""18-10-2010""",2364,125
2241,414,770700,6276000,OUI,OUI,"""18-10-2010""",2241,126
2390,1411,770800,6276000,OUI,OUI,"""18-10-2010""",2390,127
2390,1411,770900,6276000,NON,NON,"""18-10-2010""",2390,128
1549,1412,770900,6276000,NON,NON,"""18-10-2010""",1549,129
1549,3878,770800,6276000,NON,NON,"""18-10-2010""",1549,130
1549,1420,770700,6276000,NON,NON,"""18-10-2010""",1549,131
1351,5979,771400,6277000,NON,OUI,"""18-10-2010""",1351,132
762,5957,771600,6277000,NON,OUI,"""18-10-2010""",762,133
1837,5495,771200,6278000,NON,OUI,"""18-10-2010""",1837,134
1941,1242,772300,6278000,TVX,TVX,"""18-10-2010""",1941,135
719,1376,771800,6278000,NON,NON,"""18-10-2010""",719,136
1885,4889,769100,6279000,NON,OUI,"""18-10-2010""",1885,137
1420,14992,769400,6277000,OUI,OUI,"""18-10-2010""",1420,138
1655,263,768100,6278000,OUI,OUI,"""18-10-2010""",1655,139
3047,1883,768100,6278000,NON,NON,"""18-10-2010""",3047,140
1206,13532,768300,6278000,NON,OUI,"""18-10-2010""",1206,141
1206,1852,768300,6278000,NON,OUI,"""18-10-2010""",1206,142
1363,1822,768700,6278000,NON,NON,"""18-10-2010""",1363,143
1363,4874,769100,6279000,NON,NON,"""18-10-2010""",1363,144
217,1657,770000,6278000,OUI,NON,"""18-10-2010""",217,145
3171,1508,770000,6277000,OUI,OUI,"""18-10-2010""",3171,146
1929,5720,770600,6278000,OUI,OUI,"""18-10-2010""",1929,147
1929,5714,770400,6278000,OUI,NON,"""18-10-2010""",1929,148
1777,3340,772400,6280000,NON,NON,"""18-10-2010""",1777,149
1783,1000,772200,6279000,NON,OUI,"""18-10-2010""",1783,150
714,6593,774100,6278000,OUI,NON,"""18-10-2010""",714,151
707,5686,770700,6279000,NON,NON,"""18-10-2010""",707,152
689,5668,770500,6279000,OUI,NON,"""18-10-2010""",689,153
689,5677,770600,6279000,OUI,OUI,"""18-10-2010""",689,154
977,5672,770600,6279000,OUI,OUI,"""18-10-2010""",977,155
863,4878,769800,6279000,NON,NON,"""18-10-2010""",863,156
863,4876,769900,6279000,NON,NON,"""18-10-2010""",863,157
863,1692,770000,6278000,NON,NON,"""18-10-2010""",863,158
1363,674,769400,6279000,NON,NON,"""18-10-2010""",1363,159
1390,4640,769800,6279000,TVX,TVX,"""18-10-2010""",1390,160
2144,4642,769800,6279000,TVX,TVX,"""18-10-2010""",2144,161
1357,5439,771800,6279000,NON,NON,"""18-10-2010""",1357,162
2379,3892,772400,6279000,OUI,NON,"""18-10-2010""",2379,163
1796,11132,772000,6280000,OUI,OUI,"""18-10-2010""",1796,164
1796,11112,772000,6280000,OUI,OUI,"""18-10-2010""",1796,165
750,3933,771800,6280000,OUI,OUI,"""18-10-2010""",750,166
1010,6474,771300,6280000,OUI,OUI,"""18-10-2010""",1010,167
1395,3319,772200,6281000,OUI,OUI,"""18-10-2010""",1395,168
1954,3353,772200,6281000,NON,NON,"""18-10-2010""",1954,169
2108,6476,771300,6280000,OUI,OUI,"""18-10-2010""",2108,170
2108,6476,771300,6280000,OUI,OUI,"""18-10-2010""",2108,171
3330,6535,771700,6280000,OUI,NON,"""18-10-2010""",3330,172
715,4003,771200,6280000,OUI,OUI,"""18-10-2010""",715,173
1609,4284,770500,6280000,NON,NON,"""18-10-2010""",1609,174
1754,4763,770400,6280000,OUI,OUI,"""18-10-2010""",1754,175
1820,4768,770400,6280000,OUI,OUI,"""18-10-2010""",1820,176
2621,12434,769400,6280000,NON,NON,"""18-10-2010""",2621,177
1699,4347,769600,6280000,OUI,OUI,"""18-10-2010""",1699,178
929,4643,769900,6279000,NON,NON,"""18-10-2010""",929,179
1221,5476,771300,6279000,OUI,OUI,"""18-10-2010""",1221,180
1087,5487,771300,6278000,OUI,OUI,"""18-10-2010""",1087,181
1396,5481,771400,6279000,NON,NON,"""18-10-2010""",1396,182
544,5479,771300,6279000,OUI,OUI,"""18-10-2010""",544,183
1363,1831,768100,6278000,OUI,OUI,"""18-10-2010""",1363,184
817,817,765700,6282000,OUI,OUI,"""18-10-2010""",817,185
821,2760,765700,6282000,NON,OUI,"""18-10-2010""",821,186
1895,2686,766200,6283000,NON,OUI,"""18-10-2010""",1895,187
1895,2709,766200,6283000,NON,OUI,"""18-10-2010""",1895,188
1730,2663,766100,6283000,OUI,OUI,"""18-10-2010""",1730,189
1190,2665,766000,6283000,NON,OUI,"""18-10-2010""",1190,190
1190,2665,766100,6283000,OUI,OUI,"""18-10-2010""",1190,191
539,2674,766000,6283000,OUI,OUI,"""18-10-2010""",539,192
539,2674,766000,6283000,OUI,OUI,"""18-10-2010""",539,193
1728,2639,766300,6282000,NON,NON,"""18-10-2010""",1728,194
1728,2645,766200,6282000,NON,NON,"""18-10-2010""",1728,195
530,2647,766200,6282000,NON,NON,"""18-10-2010""",530,196
1190,2619,766200,6282000,NON,NON,"""18-10-2010""",1190,197
1000,2643,766400,6282000,NON,NON,"""18-10-2010""",1000,198
594,2625,766200,6282000,OUI,OUI,"""18-10-2010""",594,199
1346,2586,766100,6282000,NON,NON,"""18-10-2010""",1346,200
618,14792,"3,83438","43,60423",OUI,OUI,"""30-07-2010""",618,1156
618,2212,"3,8343","43,60437",OUI,OUI,"""30-07-2010""",618,1157
618,15832,"3,83327","43,60584",NON,OUI,"""30-07-2010""",618,1158
618,15873,"3,83226","43,60698",OUI,OUI,"""30-07-2010""",618,1159
617,2211,"3,83216","43,6072",OUI,OUI,"""30-07-2010""",617,1160
2472,2207,"3,83227","43,60818",OUI,OUI,"""30-07-2010""",2472,1161
617,2210,"3,8322","43,60824",OUI,OUI,"""30-07-2010""",617,1162
2964,2159,"3,83175","43,60589",OUI,OUI,"""30-07-2010""",2964,1163
2747,181,"3,83203","43,60461",OUI,OUI,"""30-07-2010""",2747,1164
617,2142,"3,83293","43,6036",OUI,OUI,"""30-07-2010""",617,1165
1182,2096,"3,82746","43,60908",NON,OUI,"""30-07-2010""",1182,1166
1182,2099,"3,82644","43,60703",NON,OUI,"""30-07-2010""",1182,1167
617,2141,"3,83384","43,60191",OUI,OUI,"""30-07-2010""",617,1168
2812,1981,"3,83443","43,60135",OUI,OUI,"""30-07-2010""",2812,1169
2119,1953,"3,83456","43,60078",OUI,OUI,"""30-07-2010""",2119,1170
1167,1952,"3,83516","43,59954",OUI,OUI,"""30-07-2010""",1167,1171
617,1954,"3,83506","43,59951",OUI,OUI,"""30-07-2010""",617,1172
617,2049,"3,83529","43,59894",OUI,OUI,"""30-07-2010""",617,1173
617,2022,"3,83546","43,59813",OUI,OUI,"""30-07-2010""",617,1174
617,2022,"3,83563","43,59724",OUI,OUI,"""30-07-2010""",617,1175
2782,1961,"3,83536","43,59818",OUI,OUI,"""30-07-2010""",2782,1176
2783,16652,"3,83499","43,59905",OUI,OUI,"""30-07-2010""",2783,1177
2776,1957,"3,83369","43,59925",NON,OUI,"""30-07-2010""",2776,1178
1493,16653,"3,83491","43,59923",OUI,OUI,"""30-07-2010""",1493,1179
2202,2033,"3,83688","43,5956",NON,OUI,"""30-07-2010""",2202,1180
1363,6739,"3,83629","43,59546",NON,OUI,"""30-07-2010""",1363,1181
1363,2081,"3,83377","43,59391",NON,OUI,"""30-07-2010""",1363,1182
1473,1392,"3,88865","43,58561",NON,OUI,"""30-07-2010""",1473,1183
1473,1392,"3,88929","43,58673",OUI,OUI,"""30-07-2010""",1473,1184
1473,1392,"3,89009","43,58805",OUI,OUI,"""30-07-2010""",1473,1185
1473,1392,"3,89008","43,58865",NON,OUI,"""30-07-2010""",1473,1186
1445,1414,"3,88723","43,58335",OUI,OUI,"""30-07-2010""",1445,1187
1492,1404,"3,88406","43,58449",OUI,OUI,"""30-07-2010""",1492,1188
1492,1403,"3,88138","43,58148",NON,OUI,"""30-07-2010""",1492,1189
1501,431,"3,88106","43,58146",OUI,OUI,"""30-07-2010""",1501,1190
1501,1396,"3,87997","43,58204",OUI,OUI,"""30-07-2010""",1501,1191
1247,1398,"3,87987","43,58234",NON,OUI,"""30-07-2010""",1247,1192
1247,1398,"3,88201","43,5851",NON,OUI,"""30-07-2010""",1247,1193
1445,379,"3,88237","43,58516",NON,OUI,"""30-07-2010""",1445,1194
1445,1401,"3,88201","43,58529",NON,NON,"""30-07-2010""",1445,1195
1445,1401,"3,87948","43,58581",NON,NON,"""30-07-2010""",1445,1196
2183,12133,"3,87717","43,58233",NON,NON,"""30-07-2010""",2183,1197
2218,12132,"3,87708","43,58226",NON,NON,"""30-07-2010""",2218,1198
2189,11032,"3,87692","43,58112",NON,NON,"""30-07-2010""",2189,1199
2183,391,"3,87721","43,58211",NON,NON,"""30-07-2010""",2183,1200
2218,395,"3,87739","43,58228",NON,OUI,"""30-07-2010""",2218,1201
2218,395,"3,87863","43,58176",OUI,OUI,"""30-07-2010""",2218,1202
2182,419,"3,87856","43,58173",NON,OUI,"""30-07-2010""",2182,1203
2216,415,"3,87643","43,5799",OUI,OUI,"""30-07-2010""",2216,1204
2216,415,"3,87625","43,5796",OUI,OUI,"""30-07-2010""",2216,1205
2216,417,"3,87524","43,57939",OUI,OUI,"""30-07-2010""",2216,1206
2241,414,"3,87525","43,57949",OUI,OUI,"""30-07-2010""",2241,1207
2241,418,"3,87453","43,57896",OUI,OUI,"""30-07-2010""",2241,1208
1511,1421,"3,87567","43,57821",NON,OUI,"""30-07-2010""",1511,1209
3001,1415,"3,86931","43,57959",OUI,OUI,"""30-07-2010""",3001,1210
1549,6402,"3,86813","43,57503",NON,OUI,"""30-07-2010""",1549,1211
2210,429,"3,88084","43,58089",OUI,OUI,"""30-07-2010""",2210,1212
2210,421,"3,87919","43,58105",NON,NON,"""30-07-2010""",2210,1213
2218,381,"3,87883","43,58181",OUI,OUI,"""30-07-2010""",2218,1214
2182,427,"3,87891","43,58187",OUI,OUI,"""30-07-2010""",2182,1215
2182,427,"3,87948","43,58212",OUI,OUI,"""30-07-2010""",2182,1216
1247,378,"3,8823","43,58552",NON,NON,"""30-07-2010""",1247,1217
1247,8047,"3,88426","43,58832",NON,OUI,"""30-07-2010""",1247,1218
1247,5975,"3,8845","43,58866",NON,NON,"""30-07-2010""",1247,1219
2239,13652,"3,88461","43,58914",OUI,OUI,"""30-07-2010""",2239,1220
2239,6377,"3,88941","43,58898",NON,OUI,"""30-07-2010""",2239,1221
2239,6379,"3,88486","43,58905",OUI,OUI,"""30-07-2010""",2239,1222
1247,5976,"3,88481","43,58912",OUI,OUI,"""30-07-2010""",1247,1223
1247,5976,"3,88551","43,59015",OUI,OUI,"""30-07-2010""",1247,1224
1801,5931,"3,88337","43,59114",NON,OUI,"""30-07-2010""",1801,1225
710,5927,"3,88329","43,59118",OUI,OUI,"""30-07-2010""",710,1226
2639,5928,"3,88339","43,59156",OUI,OUI,"""30-07-2010""",2639,1227
2638,5952,"3,88406","43,59237",NON,OUI,"""30-07-2010""",2638,1228
410,5918,"3,88156","43,59188",NON,OUI,"""30-07-2010""",410,1229
2163,5973,"3,88053","43,59231",NON,OUI,"""30-07-2010""",2163,1230
1536,6269,"3,8837","43,59495",NON,OUI,"""30-07-2010""",1536,1231
1446,6270,"3,88362","43,59504",NON,OUI,"""30-07-2010""",1446,1232
1025,5939,"3,8818","43,59601",NON,NON,"""30-07-2010""",1025,1233
1801,5972,"3,88","43,5925",OUI,OUI,"""30-07-2010""",1801,1234
1801,5970,"3,87999","43,5925",OUI,OUI,"""30-07-2010""",1801,1235
1801,5982,"3,87933","43,59383",NON,OUI,"""30-07-2010""",1801,1236
2082,5981,"3,8793","43,59421",NON,OUI,"""30-07-2010""",2082,1237
1701,16293,"3,87769","43,59638",NON,OUI,"""30-07-2010""",1701,1238
3380,7927,"3,87761","43,59699",OUI,OUI,"""30-07-2010""",3380,1239
1701,5728,"3,87783","43,59706",OUI,OUI,"""30-07-2010""",1701,1240
1701,5570,"3,8784","43,5979",NON,OUI,"""30-07-2010""",1701,1241
441,5734,"3,87802","43,59697",OUI,OUI,"""30-07-2010""",441,1242
441,5734,"3,8804","43,59698",NON,OUI,"""30-07-2010""",441,1243
1446,5962,"3,88058","43,59671",OUI,OUI,"""30-07-2010""",1446,1244
1446,5963,"3,88046","43,59685",NON,NON,"""30-07-2010""",1446,1245
719,5964,"3,88061","43,59685",NON,OUI,"""30-07-2010""",719,1246
1446,6272,"3,88462","43,59455",NON,NON,"""30-07-2010""",1446,1247
1446,6272,"3,88439","43,59466",OUI,OUI,"""30-07-2010""",1446,1248
1141,5949,"3,88261","43,59324",NON,NON,"""30-07-2010""",1141,1249
1518,6434,"3,86588","43,65018",NON,OUI,"""30-07-2010""",1518,491
2351,2857,"3,85424","43,64682",NON,OUI,"""30-07-2010""",2351,492
1833,2885,"3,85736","43,64096",OUI,OUI,"""30-07-2010""",1833,493
1834,2889,"3,85614","43,64166",OUI,OUI,"""30-07-2010""",1834,494
2351,2854,"3,85295","43,64535",NON,OUI,"""30-07-2010""",2351,495
2226,16214,"3,85283","43,64545",NON,OUI,"""30-07-2010""",2226,496
3154,6702,"3,84606","43,64078",OUI,OUI,"""30-07-2010""",3154,497
1727,2943,"3,84718","43,6385",NON,OUI,"""30-07-2010""",1727,498
917,3422,"3,84791","43,63634",NON,OUI,"""30-07-2010""",917,499
1568,2930,"3,84512","43,63701",NON,OUI,"""30-07-2010""",1568,500
408,2890,"3,85846","43,64007",NON,OUI,"""30-07-2010""",408,501
641,2987,"3,85867","43,63778",NON,NON,"""30-07-2010""",641,502
641,2988,"3,85684","43,63855",NON,OUI,"""30-07-2010""",641,503
641,2983,"3,85432","43,63923",NON,OUI,"""30-07-2010""",641,504
1616,3418,"3,84991","43,63448",OUI,OUI,"""30-07-2010""",1616,505
687,6769,"3,8478","43,63618",NON,OUI,"""30-07-2010""",687,506
687,6769,"3,84735","43,63604",NON,OUI,"""30-07-2010""",687,507
687,3427,"3,84545","43,63544",NON,OUI,"""30-07-2010""",687,508
687,3428,"3,84402","43,635",NON,OUI,"""30-07-2010""",687,509
1590,6253,"3,84468","43,63624",NON,OUI,"""30-07-2010""",1590,510
1590,6253,"3,84562","43,6356",NON,OUI,"""30-07-2010""",1590,511
915,3559,"3,84939","43,63436",OUI,OUI,"""30-07-2010""",915,512
915,3559,"3,85168","43,63243",NON,OUI,"""30-07-2010""",915,513
3018,3566,"3,85364","43,6317",NON,OUI,"""30-07-2010""",3018,514
1814,3571,"3,8538","43,63191",NON,OUI,"""30-07-2010""",1814,515
1814,3608,"3,8566","43,63214",NON,NON,"""30-07-2010""",1814,516
1814,3611,"3,85852","43,6318",NON,OUI,"""30-07-2010""",1814,517
1118,3580,"3,85867","43,63241",NON,NON,"""30-07-2010""",1118,518
1118,3577,"3,85862","43,63277",NON,NON,"""30-07-2010""",1118,519
1118,3576,"3,85854","43,63374",NON,OUI,"""30-07-2010""",1118,520
1118,3403,"3,85977","43,63463",OUI,OUI,"""30-07-2010""",1118,521
408,3407,"3,85992","43,63456",OUI,OUI,"""30-07-2010""",408,522
408,3400,"3,85991","43,63725",OUI,OUI,"""30-07-2010""",408,523
408,3400,"3,85965","43,63763",OUI,OUI,"""30-07-2010""",408,524
2741,2866,"3,86936","43,64473",OUI,OUI,"""30-07-2010""",2741,525
2741,361,"3,87332","43,63974",OUI,OUI,"""30-07-2010""",2741,526
2741,361,"3,87349","43,63938",OUI,OUI,"""30-07-2010""",2741,527
2093,3005,"3,87351","43,63933",OUI,OUI,"""30-07-2010""",2093,528
2093,3005,"3,8736","43,63909",OUI,OUI,"""30-07-2010""",2093,529
2093,3007,"3,87361","43,63741",NON,OUI,"""30-07-2010""",2093,530
2093,3012,"3,87347","43,63662",OUI,OUI,"""30-07-2010""",2093,531
2093,3013,"3,87343","43,63642",OUI,OUI,"""30-07-2010""",2093,532
2093,318,"3,87324","43,63481",NON,OUI,"""30-07-2010""",2093,533
2093,6847,"3,87323","43,63451",NON,OUI,"""30-07-2010""",2093,534
2093,6847,"3,87095","43,63084",NON,OUI,"""30-07-2010""",2093,535
2093,345,"3,87036","43,62989",NON,OUI,"""30-07-2010""",2093,536
1518,346,"3,86835","43,63216",NON,OUI,"""30-07-2010""",1518,537
1518,346,"3,86817","43,63444",OUI,OUI,"""30-07-2010""",1518,538
1811,14312,"3,86786","43,63473",OUI,OUI,"""30-07-2010""",1811,539
1811,14312,"3,86558","43,63441",NON,OUI,"""30-07-2010""",1811,540
1811,14312,"3,86211","43,63503",OUI,OUI,"""30-07-2010""",1811,541
1811,3409,"3,86006","43,63708",OUI,OUI,"""30-07-2010""",1811,542
1518,14313,"3,8682","43,63486",OUI,OUI,"""30-07-2010""",1518,543
1518,14313,"3,86826","43,63503",OUI,OUI,"""30-07-2010""",1518,544
1518,14313,"3,8683","43,63537",NON,OUI,"""30-07-2010""",1518,545
2414,3394,"3,86769","43,63634",NON,OUI,"""30-07-2010""",2414,546
2117,357,"3,86939","43,63786",NON,OUI,"""30-07-2010""",2117,547
1518,3396,"3,86817","43,63575",NON,OUI,"""30-07-2010""",1518,548
1518,3396,"3,8677","43,63631",NON,OUI,"""30-07-2010""",1518,549
1518,2876,"3,86342","43,64103",NON,OUI,"""30-07-2010""",1518,550
1518,2874,"3,86322","43,64116",NON,OUI,"""30-07-2010""",1518,551
1518,2873,"3,86088","43,64303",NON,OUI,"""30-07-2010""",1518,552
3280,6248,"3,86896","43,64476",OUI,OUI,"""30-07-2010""",3280,553
2741,2868,"3,86859","43,64734",NON,OUI,"""30-07-2010""",2741,554
2741,2868,"3,86855","43,647",NON,OUI,"""30-07-2010""",2741,555
2741,2868,"3,86879","43,64504",OUI,OUI,"""30-07-2010""",2741,556
1911,3581,"3,86002","43,63218",NON,OUI,"""30-07-2010""",1911,557
560,3578,"3,85981","43,63257",NON,OUI,"""30-07-2010""",560,558
560,3578,"3,85875","43,6325",NON,OUI,"""30-07-2010""",560,559
525,3575,"3,85868","43,63288",NON,OUI,"""30-07-2010""",525,560
525,3575,"3,85953","43,63293",NON,OUI,"""30-07-2010""",525,561
1996,3405,"3,85919","43,63395",NON,OUI,"""30-07-2010""",1996,562
1996,3405,"3,8586","43,63391",NON,OUI,"""30-07-2010""",1996,563
886,3404,"3,85925","43,63445",NON,OUI,"""30-07-2010""",886,564
886,3406,"3,85934","43,6339",NON,OUI,"""30-07-2010""",886,565
886,3406,"3,85957","43,63306",NON,OUI,"""30-07-2010""",886,566
886,3574,"3,8598","43,63269",NON,NON,"""30-07-2010""",886,567
886,3625,"3,86014","43,63217",NON,NON,"""30-07-2010""",886,568
1814,3626,"3,86033","43,63165",NON,OUI,"""30-07-2010""",1814,569
997,3573,"3,86071","43,63154",NON,OUI,"""30-07-2010""",997,570
997,3573,"3,86102","43,63109",OUI,OUI,"""30-07-2010""",997,571
2080,3291,"3,86141","43,6309",OUI,OUI,"""30-07-2010""",2080,572
2080,3291,"3,86784","43,62892",OUI,OUI,"""30-07-2010""",2080,573
2080,3291,"3,86828","43,62831",OUI,OUI,"""30-07-2010""",2080,574
905,297,"3,86837","43,62829",OUI,OUI,"""30-07-2010""",905,575
905,297,"3,86969","43,62921",NON,OUI,"""30-07-2010""",905,576
1518,3289,"3,86998","43,62992",NON,OUI,"""30-07-2010""",1518,577
1518,3289,"3,86975","43,63025",NON,OUI,"""30-07-2010""",1518,578
430,299,"3,87016","43,62959",NON,OUI,"""30-07-2010""",430,579
905,3254,"3,86824","43,62819",OUI,OUI,"""30-07-2010""",905,580
905,3272,"3,86641","43,62682",NON,OUI,"""30-07-2010""",905,581
1215,3269,"3,86655","43,62645",OUI,OUI,"""30-07-2010""",1215,582
1807,3264,"3,86803","43,62677",OUI,OUI,"""30-07-2010""",1807,583
1813,3268,"3,86642","43,62624",NON,OUI,"""30-07-2010""",1813,584
1239,4174,"3,86619","43,62632",NON,OUI,"""30-07-2010""",1239,585
1239,4174,"3,86491","43,62482",NON,OUI,"""30-07-2010""",1239,586
1239,4174,"3,8641","43,6236",NON,OUI,"""30-07-2010""",1239,587
957,3275,"3,86556","43,62717",NON,OUI,"""30-07-2010""",957,588
957,3275,"3,86472","43,62785",NON,OUI,"""30-07-2010""",957,589
957,3275,"3,86404","43,62835",NON,OUI,"""30-07-2010""",957,590
1261,3274,"3,86381","43,62832",OUI,OUI,"""30-07-2010""",1261,591
1261,3274,"3,8637","43,62821",OUI,OUI,"""30-07-2010""",1261,592
1261,3274,"3,86378","43,6265",NON,OUI,"""30-07-2010""",1261,593
1261,3274,"3,86401","43,62619",NON,OUI,"""30-07-2010""",1261,594
1261,3274,"3,86448","43,6256",OUI,OUI,"""30-07-2010""",1261,595
1095,3270,"3,86613","43,62646",NON,OUI,"""30-07-2010""",1095,596
1095,3270,"3,86461","43,62559",NON,OUI,"""30-07-2010""",1095,597
1095,4168,"3,86231","43,62408",NON,OUI,"""30-07-2010""",1095,598
2075,4319,"3,86267","43,62444",NON,OUI,"""30-07-2010""",2075,599
1139,191,"3,86169","43,62722",NON,OUI,"""30-07-2010""",1139,600
2075,3288,"3,86107","43,62875",NON,OUI,"""30-07-2010""",2075,601
959,3276,"3,86131","43,62896",NON,OUI,"""30-07-2010""",959,602
957,3273,"3,86389","43,62854",NON,OUI,"""30-07-2010""",957,603
523,3572,"3,86107","43,62908",NON,OUI,"""30-07-2010""",523,604
523,3572,"3,8611","43,62966",NON,OUI,"""30-07-2010""",523,605
523,3572,"3,86108","43,63071",OUI,OUI,"""30-07-2010""",523,606
959,3278,"3,85842","43,62791",NON,OUI,"""30-07-2010""",959,607
746,4315,"3,86208","43,62404",NON,OUI,"""30-07-2010""",746,608
746,4315,"3,86087","43,62553",NON,OUI,"""30-07-2010""",746,609
746,3281,"3,8583","43,62778",NON,OUI,"""30-07-2010""",746,610
1109,3623,"3,85766","43,62839",NON,OUI,"""30-07-2010""",1109,611
1642,3622,"3,8573","43,62912",NON,OUI,"""30-07-2010""",1642,612
1109,6257,"3,85686","43,62915",NON,OUI,"""30-07-2010""",1109,613
910,4311,"3,86207","43,62386",NON,OUI,"""30-07-2010""",910,614
910,4360,"3,86019","43,62255",OUI,OUI,"""30-07-2010""",910,615
910,4360,"3,85999","43,62241",OUI,OUI,"""30-07-2010""",910,616
1699,4365,"3,85753","43,62081",OUI,OUI,"""30-07-2010""",1699,617
1699,4382,"3,85627","43,62146",NON,OUI,"""30-07-2010""",1699,618
1699,4383,"3,85546","43,62198",NON,OUI,"""30-07-2010""",1699,619
1699,4383,"3,85462","43,62261",NON,OUI,"""30-07-2010""",1699,620
996,4366,"3,85406","43,62265",OUI,OUI,"""30-07-2010""",996,621
1699,4384,"3,85452","43,62279",NON,OUI,"""30-07-2010""",1699,622
1699,4384,"3,85235","43,62453",NON,OUI,"""30-07-2010""",1699,623
697,3650,"3,85002","43,62535",NON,OUI,"""30-07-2010""",697,624
1579,3653,"3,84736","43,6273",NON,OUI,"""30-07-2010""",1579,625
1699,3500,"3,84932","43,62602",NON,OUI,"""30-07-2010""",1699,626
1699,3491,"3,84746","43,6271",NON,OUI,"""30-07-2010""",1699,627
1699,3485,"3,84708","43,62729",NON,OUI,"""30-07-2010""",1699,628
1699,3445,"3,84561","43,62867",NON,OUI,"""30-07-2010""",1699,629
1960,3439,"3,84606","43,63165",NON,OUI,"""30-07-2010""",1960,630
1960,3437,"3,84353","43,63349",NON,OUI,"""30-07-2010""",1960,631
1699,3558,"3,84296","43,63047",NON,OUI,"""30-07-2010""",1699,632
1699,3558,"3,84377","43,62969",NON,OUI,"""30-07-2010""",1699,633
2080,298,"3,86943","43,62711",OUI,OUI,"""30-07-2010""",2080,634
2080,298,"3,8684","43,6282",OUI,OUI,"""30-07-2010""",2080,635
604,3247,"3,86955","43,62757",NON,OUI,"""30-07-2010""",604,636
604,3247,"3,87189","43,62878",OUI,OUI,"""30-07-2010""",604,637
3022,3162,"3,87257","43,62934",NON,OUI,"""30-07-2010""",3022,638
3022,4308,"3,87329","43,63045",NON,OUI,"""30-07-2010""",3022,639
3022,4308,"3,87287","43,63087",NON,OUI,"""30-07-2010""",3022,640
3022,3163,"3,87253","43,63112",OUI,OUI,"""30-07-2010""",3022,641
