N° Election;Election;Code Commune;Commune;N° Bureau;Bureau;Circonscritpion;Canton;Inscrits;Votants;Nuls;Blancs;Exprimés;Procurations;N° Candidat;Candidat;Nombre de Voix
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;114;Ecole Maternelle Marguerite Yourcenar;8;10;1492;510;2;9;499;12;15;Liste ALLIOT-MARIE Michèle                        ;82
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;114;Ecole Maternelle Marguerite Yourcenar;8;10;1492;510;2;9;499;12;16;Liste BOUSSION Joseph                             ;20
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;114;Ecole Maternelle Marguerite Yourcenar;8;10;1492;510;2;9;499;12;17;Liste LENNE Francis                               ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;114;Ecole Maternelle Marguerite Yourcenar;8;10;1492;510;2;9;499;12;18;Liste NÈGRE Anne                                  ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;114;Ecole Maternelle Marguerite Yourcenar;8;10;1492;510;2;9;499;12;19;Liste CHAMAGNE Régis                              ;5
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;114;Ecole Maternelle Marguerite Yourcenar;8;10;1492;510;2;9;499;12;20;Liste GHAZOUANE Sami                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;114;Ecole Maternelle Marguerite Yourcenar;8;10;1492;510;2;9;499;12;21;Liste MARTINEZ Jean-Claude                        ;4
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;114;Ecole Maternelle Marguerite Yourcenar;8;10;1492;510;2;9;499;12;22;Liste LESELLIER Pascal                            ;13
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;114;Ecole Maternelle Marguerite Yourcenar;8;10;1492;510;2;9;499;12;23;Liste JUY Monique                                 ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;114;Ecole Maternelle Marguerite Yourcenar;8;10;1492;510;2;9;499;12;24;Liste CAMUS Renaud                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;114;Ecole Maternelle Marguerite Yourcenar;8;10;1492;510;2;9;499;12;25;Liste GROS Martine                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;115;Ecole élémentaire Baruch Spinoza;8;10;1344;578;4;11;563;7;1;Liste HONDEMA-MOKRANE Faïrouz                     ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;115;Ecole élémentaire Baruch Spinoza;8;10;1344;578;4;11;563;7;2;Liste TORREMOCHA Sandra                           ;3
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;115;Ecole élémentaire Baruch Spinoza;8;10;1344;578;4;11;563;7;3;Liste TELLECHEA Jean                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;115;Ecole élémentaire Baruch Spinoza;8;10;1344;578;4;11;563;7;4;Liste COUROSSE Gaël                               ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;115;Ecole élémentaire Baruch Spinoza;8;10;1344;578;4;11;563;7;5;Liste ALIOT Louis                                 ;126
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;115;Ecole élémentaire Baruch Spinoza;8;10;1344;578;4;11;563;7;6;Liste ROCHEFORT Robert                            ;44
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;115;Ecole élémentaire Baruch Spinoza;8;10;1344;578;4;11;563;7;7;Liste MARTY Philippe                              ;6
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;115;Ecole élémentaire Baruch Spinoza;8;10;1344;578;4;11;563;7;8;Liste PRADALIER Nicole                            ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;115;Ecole élémentaire Baruch Spinoza;8;10;1344;578;4;11;563;7;9;Liste MELENCHON Jean-Luc                          ;53
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;115;Ecole élémentaire Baruch Spinoza;8;10;1344;578;4;11;563;7;10;Liste HUSSET Marie Jeanne                         ;3
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;115;Ecole élémentaire Baruch Spinoza;8;10;1344;578;4;11;563;7;11;Liste MAHUET Eric                                 ;4
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;115;Ecole élémentaire Baruch Spinoza;8;10;1344;578;4;11;563;7;12;Liste POUTOU Philippe                             ;3
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;115;Ecole élémentaire Baruch Spinoza;8;10;1344;578;4;11;563;7;13;Liste ROZIÈRE Virginie                            ;66
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;115;Ecole élémentaire Baruch Spinoza;8;10;1344;578;4;11;563;7;14;Liste BOVÉ José                                   ;112
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;115;Ecole élémentaire Baruch Spinoza;8;10;1344;578;4;11;563;7;15;Liste ALLIOT-MARIE Michèle                        ;95
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;115;Ecole élémentaire Baruch Spinoza;8;10;1344;578;4;11;563;7;16;Liste BOUSSION Joseph                             ;17
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;115;Ecole élémentaire Baruch Spinoza;8;10;1344;578;4;11;563;7;17;Liste LENNE Francis                               ;4
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;115;Ecole élémentaire Baruch Spinoza;8;10;1344;578;4;11;563;7;18;Liste NÈGRE Anne                                  ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;115;Ecole élémentaire Baruch Spinoza;8;10;1344;578;4;11;563;7;19;Liste CHAMAGNE Régis                              ;3
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;115;Ecole élémentaire Baruch Spinoza;8;10;1344;578;4;11;563;7;20;Liste GHAZOUANE Sami                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;115;Ecole élémentaire Baruch Spinoza;8;10;1344;578;4;11;563;7;21;Liste MARTINEZ Jean-Claude                        ;4
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;115;Ecole élémentaire Baruch Spinoza;8;10;1344;578;4;11;563;7;22;Liste LESELLIER Pascal                            ;18
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;115;Ecole élémentaire Baruch Spinoza;8;10;1344;578;4;11;563;7;23;Liste JUY Monique                                 ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;115;Ecole élémentaire Baruch Spinoza;8;10;1344;578;4;11;563;7;24;Liste CAMUS Renaud                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;115;Ecole élémentaire Baruch Spinoza;8;10;1344;578;4;11;563;7;25;Liste GROS Martine                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;116;Ecole Primaire M. de L Hospital;9;04;924;338;1;10;327;3;1;Liste HONDEMA-MOKRANE Faïrouz                     ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;116;Ecole Primaire M. de L Hospital;9;04;924;338;1;10;327;3;2;Liste TORREMOCHA Sandra                           ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;116;Ecole Primaire M. de L Hospital;9;04;924;338;1;10;327;3;3;Liste TELLECHEA Jean                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;116;Ecole Primaire M. de L Hospital;9;04;924;338;1;10;327;3;4;Liste COUROSSE Gaël                               ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;116;Ecole Primaire M. de L Hospital;9;04;924;338;1;10;327;3;5;Liste ALIOT Louis                                 ;68
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;116;Ecole Primaire M. de L Hospital;9;04;924;338;1;10;327;3;6;Liste ROCHEFORT Robert                            ;33
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;116;Ecole Primaire M. de L Hospital;9;04;924;338;1;10;327;3;7;Liste MARTY Philippe                              ;4
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;116;Ecole Primaire M. de L Hospital;9;04;924;338;1;10;327;3;8;Liste PRADALIER Nicole                            ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;116;Ecole Primaire M. de L Hospital;9;04;924;338;1;10;327;3;9;Liste MELENCHON Jean-Luc                          ;27
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;116;Ecole Primaire M. de L Hospital;9;04;924;338;1;10;327;3;10;Liste HUSSET Marie Jeanne                         ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;116;Ecole Primaire M. de L Hospital;9;04;924;338;1;10;327;3;11;Liste MAHUET Eric                                 ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;116;Ecole Primaire M. de L Hospital;9;04;924;338;1;10;327;3;12;Liste POUTOU Philippe                             ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;116;Ecole Primaire M. de L Hospital;9;04;924;338;1;10;327;3;13;Liste ROZIÈRE Virginie                            ;57
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;116;Ecole Primaire M. de L Hospital;9;04;924;338;1;10;327;3;14;Liste BOVÉ José                                   ;54
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;116;Ecole Primaire M. de L Hospital;9;04;924;338;1;10;327;3;15;Liste ALLIOT-MARIE Michèle                        ;59
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;116;Ecole Primaire M. de L Hospital;9;04;924;338;1;10;327;3;16;Liste BOUSSION Joseph                             ;11
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;116;Ecole Primaire M. de L Hospital;9;04;924;338;1;10;327;3;17;Liste LENNE Francis                               ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;116;Ecole Primaire M. de L Hospital;9;04;924;338;1;10;327;3;18;Liste NÈGRE Anne                                  ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;116;Ecole Primaire M. de L Hospital;9;04;924;338;1;10;327;3;19;Liste CHAMAGNE Régis                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;116;Ecole Primaire M. de L Hospital;9;04;924;338;1;10;327;3;20;Liste GHAZOUANE Sami                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;116;Ecole Primaire M. de L Hospital;9;04;924;338;1;10;327;3;21;Liste MARTINEZ Jean-Claude                        ;3
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;116;Ecole Primaire M. de L Hospital;9;04;924;338;1;10;327;3;22;Liste LESELLIER Pascal                            ;3
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;116;Ecole Primaire M. de L Hospital;9;04;924;338;1;10;327;3;23;Liste JUY Monique                                 ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;116;Ecole Primaire M. de L Hospital;9;04;924;338;1;10;327;3;24;Liste CAMUS Renaud                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;116;Ecole Primaire M. de L Hospital;9;04;924;338;1;10;327;3;25;Liste GROS Martine                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;117;Ecole Maternelle Geneviève de Gaulle Anthonioz;9;04;1194;474;7;8;459;10;1;Liste HONDEMA-MOKRANE Faïrouz                     ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;117;Ecole Maternelle Geneviève de Gaulle Anthonioz;9;04;1194;474;7;8;459;10;2;Liste TORREMOCHA Sandra                           ;6
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;117;Ecole Maternelle Geneviève de Gaulle Anthonioz;9;04;1194;474;7;8;459;10;3;Liste TELLECHEA Jean                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;117;Ecole Maternelle Geneviève de Gaulle Anthonioz;9;04;1194;474;7;8;459;10;4;Liste COUROSSE Gaël                               ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;117;Ecole Maternelle Geneviève de Gaulle Anthonioz;9;04;1194;474;7;8;459;10;5;Liste ALIOT Louis                                 ;91
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;117;Ecole Maternelle Geneviève de Gaulle Anthonioz;9;04;1194;474;7;8;459;10;6;Liste ROCHEFORT Robert                            ;36
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;117;Ecole Maternelle Geneviève de Gaulle Anthonioz;9;04;1194;474;7;8;459;10;7;Liste MARTY Philippe                              ;5
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;117;Ecole Maternelle Geneviève de Gaulle Anthonioz;9;04;1194;474;7;8;459;10;8;Liste PRADALIER Nicole                            ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;117;Ecole Maternelle Geneviève de Gaulle Anthonioz;9;04;1194;474;7;8;459;10;9;Liste MELENCHON Jean-Luc                          ;40
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;117;Ecole Maternelle Geneviève de Gaulle Anthonioz;9;04;1194;474;7;8;459;10;10;Liste HUSSET Marie Jeanne                         ;8
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;117;Ecole Maternelle Geneviève de Gaulle Anthonioz;9;04;1194;474;7;8;459;10;11;Liste MAHUET Eric                                 ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;117;Ecole Maternelle Geneviève de Gaulle Anthonioz;9;04;1194;474;7;8;459;10;12;Liste POUTOU Philippe                             ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;117;Ecole Maternelle Geneviève de Gaulle Anthonioz;9;04;1194;474;7;8;459;10;13;Liste ROZIÈRE Virginie                            ;88
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;117;Ecole Maternelle Geneviève de Gaulle Anthonioz;9;04;1194;474;7;8;459;10;14;Liste BOVÉ José                                   ;76
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;117;Ecole Maternelle Geneviève de Gaulle Anthonioz;9;04;1194;474;7;8;459;10;15;Liste ALLIOT-MARIE Michèle                        ;60
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;117;Ecole Maternelle Geneviève de Gaulle Anthonioz;9;04;1194;474;7;8;459;10;16;Liste BOUSSION Joseph                             ;19
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;117;Ecole Maternelle Geneviève de Gaulle Anthonioz;9;04;1194;474;7;8;459;10;17;Liste LENNE Francis                               ;4
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;117;Ecole Maternelle Geneviève de Gaulle Anthonioz;9;04;1194;474;7;8;459;10;18;Liste NÈGRE Anne                                  ;6
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;117;Ecole Maternelle Geneviève de Gaulle Anthonioz;9;04;1194;474;7;8;459;10;19;Liste CHAMAGNE Régis                              ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;117;Ecole Maternelle Geneviève de Gaulle Anthonioz;9;04;1194;474;7;8;459;10;20;Liste GHAZOUANE Sami                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;117;Ecole Maternelle Geneviève de Gaulle Anthonioz;9;04;1194;474;7;8;459;10;21;Liste MARTINEZ Jean-Claude                        ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;117;Ecole Maternelle Geneviève de Gaulle Anthonioz;9;04;1194;474;7;8;459;10;22;Liste LESELLIER Pascal                            ;10
